City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,mahibadhoo,3.7833,72.9667,28.29000000000002,69,100,0.82,MV,1681940189
1,severo-yeniseyskiy,60.3725,93.0408,-18.269999999999982,100,97,2.0,RU,1681940190
2,puerto natales,-51.7236,-72.4875,8.689999999999998,78,73,7.72,CL,1681940191
3,port-aux-francais,-49.35,70.2167,4.740000000000009,66,32,15.82,TF,1681940192
4,wailua homesteads,22.0669,-159.378,26.180000000000007,66,75,3.09,US,1681939995
5,zhanaozen,43.3,52.8,12.310000000000002,16,93,7.74,KZ,1681940192
6,invercargill,-46.4,168.35,11.680000000000007,82,93,0.89,NZ,1681940138
7,stanley,54.868,-1.6985,6.050000000000011,92,75,1.54,GB,1681940143
8,afaahiti,-17.75,-149.2833,29.480000000000018,81,100,7.34,PF,1681940194
9,fairmount,43.0473,-76.2385,7.0400000000000205,66,75,4.63,US,1681940196
10,blackmans bay,-43.0167,147.3167,10.960000000000036,76,96,3.99,AU,1681940197
11,yellowknife,62.456,-114.3525,5.2900000000000205,42,0,4.63,CA,1681940126
12,vadso,70.0744,29.7487,5.490000000000009,81,75,4.12,NO,1681940199
13,utrik,11.2278,169.8474,26.700000000000045,79,100,8.33,MH,1681940199
14,atafu village,-8.5421,-172.5159,28.32000000000005,71,100,2.08,TK,1681940200
15,hailar,49.2,119.7,-4.639999999999986,37,21,13.75,CN,1681940162
16,bethel,41.3712,-73.414,14.890000000000043,48,0,4.63,US,1681940121
17,ilulissat,69.2167,-51.1,-4.989999999999952,86,100,1.54,GL,1681940203
18,howrah,22.5892,88.3103,30.0,84,40,2.57,IN,1681940204
19,likiep,9.8251,169.3107,26.930000000000007,82,97,7.78,MH,1681940206
20,isafjordur,66.0755,-23.124,7.840000000000032,96,100,2.48,IS,1681940207
21,waitangi,-43.9535,-176.5597,17.120000000000005,91,99,4.47,NZ,1681940208
22,puerto carreno,6.189,-67.4859,37.99000000000001,34,40,2.06,CO,1681940209
23,margaret river,-33.95,115.0667,12.620000000000005,62,0,3.55,AU,1681940209
24,amga,60.8953,131.9608,-3.829999999999984,95,100,0.49,RU,1681940209
25,la ceiba,15.7597,-86.7822,30.900000000000034,55,20,6.17,HN,1681940209
26,petropavlovsk-kamchatsky,53.0452,158.6483,4.330000000000041,56,75,6.0,RU,1681940211
27,port elizabeth,-33.918,25.5701,20.730000000000018,88,100,0.89,ZA,1681940213
28,craig,40.5153,-107.5464,1.9700000000000273,44,100,6.17,US,1681940213
29,lebu,-37.6167,-73.65,13.580000000000041,87,88,8.14,CL,1681940214
30,albany,42.6001,-73.9662,7.420000000000016,70,81,4.91,US,1681940214
31,papatowai,-46.5619,169.4708,12.580000000000041,84,74,1.18,NZ,1681940216
32,vorgashor,67.5833,63.95,-7.419999999999959,96,100,3.56,RU,1681940217
33,puerto leguizamo,-0.1934,-74.7819,26.49000000000001,84,100,0.52,CO,1681940217
34,ust'-ilimsk,58.0006,102.6619,-8.819999999999993,90,100,4.04,RU,1681940218
35,caleta de carquin,-11.0925,-77.6267,25.160000000000025,73,32,5.3,PE,1681940218
36,carutapera,-1.195,-46.02,24.350000000000023,93,100,1.24,BR,1681940219
37,gizo,-8.103,156.8419,27.74000000000001,64,14,1.57,SB,1681940219
38,lenger,42.183,69.8839,5.689999999999998,60,0,2.36,KZ,1681940219
39,mount isa,-20.7333,139.5,19.870000000000005,34,99,5.66,AU,1681940220
40,grytviken,-54.2811,-36.5092,3.3100000000000023,96,100,1.64,GS,1681940220
41,mana,5.6592,-53.7767,25.410000000000025,87,100,4.52,GF,1681940221
42,adamstown,-25.066,-130.1015,24.660000000000025,77,85,2.59,PN,1681940222
43,hermanus,-34.4187,19.2345,16.75,63,100,3.43,ZA,1681940222
44,fale old settlement,-9.3852,-171.2468,28.160000000000025,70,79,2.07,TK,1681940223
45,queenstown,-31.8976,26.8753,16.400000000000034,31,41,2.79,ZA,1681940224
46,sitka,57.0531,-135.33,10.939999999999998,43,20,5.14,US,1681939992
47,katsuura,35.1333,140.3,17.970000000000027,89,100,2.76,JP,1681940225
48,happy valley-goose bay,53.3168,-60.3315,6.170000000000016,70,75,2.57,CA,1681940226
49,lompoc,34.6391,-120.4579,23.160000000000025,56,20,10.29,US,1681940163
50,karratha,-20.7377,116.8463,22.28000000000003,37,8,6.8,AU,1681940227
51,saint-mandrier-sur-mer,43.078,5.929,14.920000000000016,60,0,1.54,FR,1681940229
52,rawicz,51.6095,16.8585,6.080000000000041,87,86,2.29,PL,1681940234
53,rotorua,-38.1387,176.2452,19.180000000000007,86,92,1.11,NZ,1681940119
54,broome,42.2506,-75.833,12.879999999999995,54,0,4.63,US,1681940237
55,antonio enes,-16.2325,39.9086,24.430000000000007,79,28,3.07,MZ,1681940238
56,badger,64.8,-147.5333,1.9300000000000068,48,40,0.0,US,1681940238
57,east london,-33.0153,27.9116,26.930000000000007,29,21,4.49,ZA,1681940239
58,coahuayana de hidalgo,18.7,-103.6583,30.970000000000027,46,40,3.96,MX,1681940240
59,san patricio,28.017,-97.5169,27.05000000000001,66,87,8.45,US,1681940241
60,kudahuvadhoo,2.6708,72.8944,28.360000000000014,72,95,1.36,MV,1681940241
61,farias brito,-6.9306,-39.5656,28.379999999999995,68,95,0.75,BR,1681940243
62,iqaluit,63.7506,-68.5145,-7.149999999999977,92,100,1.03,CA,1681940244
63,saint john,45.2727,-66.0677,7.0,93,75,4.12,CA,1681940238
64,edinburgh of the seven seas,-37.0676,-12.3116,18.180000000000007,78,100,10.84,SH,1681940245
65,sarupathar,26.1984,93.8094,25.100000000000023,46,59,0.51,IN,1681940245
66,barah,13.7,30.3667,26.75,8,0,3.6,SD,1681940246
67,jamestown,42.097,-79.2353,11.900000000000034,53,0,3.09,US,1681940247
68,port alfred,-33.5906,26.891,25.77000000000004,36,89,4.19,ZA,1681940247
69,thompson,55.7435,-97.8558,1.0900000000000318,47,75,6.17,CA,1681940247
70,arteche,12.2645,125.4048,26.05000000000001,88,26,2.51,PH,1681940247
71,tura,25.5198,90.2201,24.900000000000034,79,44,4.44,IN,1681940249
72,rongelap,11.1635,166.8941,26.120000000000005,84,85,9.41,MH,1681940249
73,west island,-12.1568,96.8225,26.99000000000001,89,100,8.23,CC,1681940249
74,tazovsky,67.4667,78.7,-13.419999999999959,99,96,2.06,RU,1681940250
75,labrador city,52.9463,-66.9114,2.9500000000000455,87,100,1.54,CA,1681940081
76,keflavik,64.0049,-22.5624,8.950000000000045,100,100,8.75,IS,1681940251
77,chengam,12.3,78.8,24.840000000000032,73,7,0.65,IN,1681940251
78,simpang,-1.2667,104.0833,23.210000000000036,97,100,4.0,ID,1681940253
79,whitehorse,60.7161,-135.0538,6.1200000000000045,56,75,2.57,CA,1681940140
80,port mathurin,-19.6833,63.4167,25.730000000000018,78,15,8.75,MU,1681940253
81,labuan bajo,-8.4964,119.8877,24.420000000000016,87,100,2.79,ID,1681940254
82,kruisfontein,-34.0033,24.7314,18.82000000000005,51,100,1.67,ZA,1681940254
83,ushuaia,-54.8,-68.3,5.810000000000002,75,75,11.83,AR,1681940255
84,yigo village,13.5361,144.8886,26.620000000000005,73,20,5.14,GU,1681940255
85,hawaiian paradise park,19.5933,-154.9731,23.350000000000023,99,40,7.2,US,1681940256
86,vila franca do campo,37.7167,-25.4333,17.230000000000018,93,99,8.46,PT,1681940256
87,aykhal,66.0,111.5,-16.039999999999964,100,100,2.35,RU,1681940256
88,hamilton,39.1834,-84.5333,27.350000000000023,31,0,6.69,US,1681940179
89,enewetak,11.3474,162.3373,25.760000000000048,87,100,10.03,MH,1681940257
90,pinheiro machado,-31.5783,-53.3811,9.470000000000027,88,63,5.32,BR,1681940257
91,ribeira grande,38.5167,-28.7,13.220000000000027,71,40,6.17,PT,1681940257
92,talnakh,69.4865,88.3972,-17.819999999999965,96,94,2.92,RU,1681940258
93,haiku-pauwela,20.9219,-156.3051,22.80000000000001,92,100,4.12,US,1681940259
94,jumla,29.2747,82.1838,10.460000000000036,69,97,1.01,NP,1681940260
95,sao miguel do tapuio,-5.5036,-41.3233,23.420000000000016,91,100,0.92,BR,1681940261
96,tanabe,33.7333,135.3667,17.220000000000027,93,100,2.75,JP,1681940262
97,avarua,-21.2078,-159.775,24.03000000000003,100,75,7.2,CK,1681940262
98,onega,63.9061,38.1404,1.0600000000000023,99,100,3.28,RU,1681940262
99,longyearbyen,78.2186,15.6401,-9.089999999999975,67,20,3.09,SJ,1681940262
100,nouadhibou,20.931,-17.0347,19.99000000000001,83,83,7.2,MR,1681940263
101,kill devil hills,36.0307,-75.676,18.010000000000048,71,0,3.6,US,1681940264
102,leava,-14.3,-178.1667,28.49000000000001,72,99,4.44,WF,1681940265
103,korla,41.7597,86.1469,8.03000000000003,23,100,2.89,CN,1681940266
104,mahanje,-9.9333,35.3333,17.629999999999995,97,100,0.24,TZ,1681940269
105,nogliki,51.8333,143.1667,0.03000000000002956,94,97,1.88,RU,1681940270
106,san antonio de pale,-1.4014,5.6325,28.220000000000027,83,99,4.65,GQ,1681940272
107,palembang,-2.9167,104.7458,26.05000000000001,100,100,2.06,ID,1681940273
108,scottburgh,-30.2867,30.7532,19.32000000000005,48,0,3.81,ZA,1681940273
109,langsa,4.4683,97.9683,23.680000000000007,97,94,0.99,ID,1681940274
110,tiksi,71.6872,128.8694,-21.279999999999973,100,100,1.6,RU,1681940276
111,tan-tan,28.438,-11.1032,17.670000000000016,85,78,6.03,MA,1681940277
112,guercif,34.2257,-3.3536,15.450000000000045,71,100,3.29,MA,1681940279
113,mariental,-24.6333,17.9667,22.810000000000002,49,99,3.51,NA,1681940279
114,bilibino,68.0546,166.4372,-2.849999999999966,81,100,1.23,RU,1681940279
115,urangan,-25.3,152.9,21.060000000000002,69,7,7.03,AU,1681940280
116,puerto ayora,-0.7393,-90.3518,27.980000000000018,100,100,3.71,EC,1681940280
117,labasa,-16.4167,179.3833,29.410000000000025,68,76,0.9,FJ,1681940281
118,dakhla,23.6848,-15.958,20.010000000000048,83,1,7.2,EH,1681940100
119,ternate,0.8,127.4,27.129999999999995,79,15,1.25,ID,1681940282
120,vicuna,-30.0319,-70.7081,12.850000000000023,15,0,1.83,CL,1681940282
121,neiafu,-18.65,-173.9833,26.379999999999995,94,75,2.06,TO,1681940283
122,sovetsk,55.0839,21.8785,9.230000000000018,80,81,5.92,RU,1681940285
123,san juan,-31.5375,-68.5364,23.340000000000032,20,22,1.68,AR,1681940287
124,ust-nera,64.5667,143.2,-10.109999999999957,94,100,3.72,RU,1681940287
125,greymouth,-42.4667,171.2,14.79000000000002,76,51,1.54,NZ,1681940288
126,pori,61.4833,21.7833,4.0400000000000205,65,0,1.54,FI,1681940288
127,nelson bay,-32.7167,152.15,19.439999999999998,95,98,4.02,AU,1681940289
128,tralee,52.2704,-9.7026,7.689999999999998,95,51,3.39,IE,1681940290
129,college,64.8569,-147.8028,1.9700000000000273,50,40,0.0,US,1681940290
130,porto velho,-8.7619,-63.9039,25.03000000000003,94,40,1.03,BR,1681940290
131,anadyr,64.75,177.4833,-2.7199999999999704,73,40,3.0,RU,1681940291
132,la gi,10.6667,107.7833,26.650000000000034,86,72,1.74,VN,1681940291
133,chinde,26.8418,88.0763,20.170000000000016,29,23,2.6,NP,1681940294
134,ola,59.5833,151.2833,-1.599999999999966,72,99,4.88,RU,1681940295
135,carauari,-4.8828,-66.8958,28.27000000000004,73,99,1.33,BR,1681940295
136,tramandai,-29.9847,-50.1336,14.930000000000007,70,88,7.19,BR,1681940296
137,northam,51.0333,-4.2167,11.450000000000045,61,17,8.82,GB,1681940298
138,nova sintra,14.8667,-24.7167,19.960000000000036,77,85,7.95,CV,1681940299
139,ambagarh chauki,20.7833,80.7167,28.890000000000043,25,33,2.37,IN,1681940299
140,polyarnyy,69.1989,33.4478,3.340000000000032,89,100,9.56,RU,1681940300
141,bredasdorp,-34.5322,20.0403,16.510000000000048,66,100,1.87,ZA,1681940300
142,takoradi,4.8845,-1.7554,26.450000000000045,83,100,0.49,GH,1681940300
143,sinabang,2.4803,96.3801,26.710000000000036,83,100,2.28,ID,1681940303
144,harper,4.375,-7.7169,27.120000000000005,84,70,2.62,LR,1681940305
145,kamenka,51.3223,42.7678,7.980000000000018,56,85,4.41,RU,1681940306
146,lagunas,-5.2269,-75.6753,25.629999999999995,93,100,0.99,PE,1681940306
147,ancud,-41.8697,-73.8203,14.080000000000041,92,94,1.63,CL,1681940307
148,saynshand,44.8824,110.1163,1.410000000000025,21,40,2.47,MN,1681940308
149,coquimbo,-29.9533,-71.3436,16.850000000000023,72,0,6.17,CL,1681940308
150,oshawa,43.9001,-78.8496,10.120000000000005,61,20,4.63,CA,1681940253
151,ardakan,32.31,54.0175,19.24000000000001,21,0,1.1,IR,1681940309
152,saipan,15.1355,145.701,27.390000000000043,100,20,5.14,MP,1681940309
153,mawu,29.5923,107.3139,19.379999999999995,85,85,1.87,CN,1681940310
154,olonkinbyen,70.9221,-8.7187,2.1000000000000227,93,32,9.69,SJ,1681940310
155,naracoorte,-36.9579,140.7383,11.79000000000002,79,29,1.91,AU,1681940314
156,yanykurgan,43.915,67.2481,9.460000000000036,22,2,6.07,KZ,1681940314
157,sittwe,20.15,92.9,28.0,75,89,0.28,MM,1681940316
158,nchelenge,-9.3451,28.734,19.850000000000023,86,34,2.38,ZM,1681940318
159,iskateley,67.6803,53.1512,-0.23999999999995225,98,100,6.84,RU,1681940319
160,peace river,56.2501,-117.286,7.170000000000016,56,75,6.17,CA,1681940023
161,trevelin,-43.0858,-71.4639,16.710000000000036,89,97,2.12,AR,1681940320
162,south venice,27.0531,-82.4243,29.5,42,75,4.63,US,1681940320
163,constantia,44.1833,28.65,10.390000000000043,93,100,5.21,RO,1681940320
164,mohr,54.3528,9.7167,7.300000000000011,68,19,4.63,DE,1681940320
165,san felipe,10.3399,-68.7425,25.710000000000036,70,79,3.91,VE,1681940322
166,petropavlivka,48.4564,36.4367,9.550000000000011,93,98,3.56,UA,1681940322
167,kununurra,-15.7667,128.7333,24.99000000000001,50,21,5.66,AU,1681940323
168,kingston,17.997,-76.7936,29.0,78,40,8.75,JM,1681940207
169,bouarfa,32.53,-1.95,16.189999999999998,61,34,6.97,MA,1681940046
170,novo aripuana,-5.1206,-60.3797,25.150000000000034,95,100,0.73,BR,1681940323
171,dawson creek,55.7666,-120.2362,6.430000000000007,75,100,1.54,CA,1681940233
172,tarawa,1.419,172.984,30.05000000000001,74,40,4.63,KI,1681940324
173,mogadishu,2.0371,45.3438,28.32000000000005,73,66,4.53,SO,1681940325
174,brigantine,39.4101,-74.3646,20.670000000000016,46,0,6.69,US,1681940326
175,decatur,39.8403,-88.9548,26.920000000000016,38,0,11.32,US,1681940124
176,lagoa,39.05,-27.9833,13.180000000000007,60,67,12.06,PT,1681940329
177,broken hill,-31.95,141.4333,10.700000000000045,68,0,6.21,AU,1681940331
178,woolgoolga,-30.1106,153.2007,19.470000000000027,72,93,5.97,AU,1681940332
179,bechar,31.6167,-2.2167,23.180000000000007,18,20,10.29,DZ,1681940210
180,bengkulu,-3.8004,102.2655,24.200000000000045,90,100,1.64,ID,1681940333
181,jhinjhak,26.5667,79.7333,29.350000000000023,26,76,3.15,IN,1681940333
182,mersa matruh,31.3525,27.2453,16.230000000000018,72,0,5.41,EG,1681940096
183,berezovyy,51.6667,135.7,1.410000000000025,74,100,3.29,RU,1681940333
184,goba,7.0167,39.9833,9.870000000000005,91,4,1.65,ET,1681940334
185,mastung,29.7994,66.845,11.450000000000045,27,0,4.41,PK,1681940334
186,qaqortoq,60.7167,-46.0333,0.30000000000001137,89,85,0.94,GL,1681940335
187,coyhaique,-45.5752,-72.0662,15.970000000000027,67,75,4.12,CL,1681940336
188,talcahuano,-36.7167,-73.1167,18.82000000000005,68,0,5.14,CL,1681940337
189,chonchi,-42.6128,-73.8092,14.560000000000002,99,99,0.4,CL,1681940338
190,tabou,4.423,-7.3528,27.129999999999995,84,70,2.16,CI,1681940338
191,kerikeri,-35.2268,173.9474,21.620000000000005,97,95,1.34,NZ,1681940339
192,brookings,44.3114,-96.7984,12.189999999999998,93,100,4.63,US,1681940339
193,najran,17.4924,44.1277,24.360000000000014,46,7,1.91,SA,1681940076
194,ar rudayyif,34.3827,8.1555,21.870000000000005,32,75,7.19,TN,1681940340
195,bam,29.106,58.357,20.360000000000014,26,4,1.88,IR,1681940340
196,tarko-sale,64.9225,77.785,-13.560000000000002,99,98,1.72,RU,1681940341
197,tekkali,18.6167,84.2333,26.390000000000043,76,4,2.91,IN,1681940341
198,mount pearl,47.5166,-52.7813,2.2000000000000455,92,100,4.63,CA,1681940342
199,punta arenas,-53.15,-70.9167,9.060000000000002,61,20,16.46,CL,1681940343
200,klyuchi,52.2667,79.1667,-6.819999999999993,83,7,3.53,RU,1681940343
201,paita,-5.0892,-81.1144,27.450000000000045,70,97,5.94,PE,1681940343
202,yakeshi,49.2833,120.7333,-4.9599999999999795,45,17,13.32,CN,1681940344
203,inhambane,-23.865,35.3833,20.420000000000016,78,0,1.77,MZ,1681940345
204,talara,-4.5772,-81.2719,31.420000000000016,58,40,5.14,PE,1681940346
205,mponela,-13.5319,33.7401,16.310000000000002,95,39,3.21,MW,1681940346
206,cabo san lucas,22.8909,-109.9124,28.120000000000005,64,40,4.63,MX,1681940068
207,oranjemund,-28.55,16.4333,14.640000000000043,86,75,2.47,NA,1681940347
208,khandyga,62.6667,135.6,-3.9499999999999886,92,100,1.45,RU,1681940347
209,kodinsk,58.6881,99.1844,-8.339999999999975,94,100,2.72,RU,1681940347
210,al mindak,20.1588,41.2834,12.78000000000003,63,24,3.22,SA,1681940349
211,guarapari,-20.6667,-40.4975,28.83000000000004,90,83,3.27,BR,1681940350
212,touros,-5.1989,-35.4608,26.430000000000007,83,100,4.15,BR,1681940350
213,uturoa,-16.7333,-151.4333,28.140000000000043,78,85,7.02,PF,1681940351
214,interlaken,36.9513,-121.7338,19.29000000000002,52,0,6.17,US,1681940351
215,hadibu,12.65,54.0333,27.33000000000004,75,10,2.52,YE,1681940351
216,kapa'a,22.0752,-159.319,27.49000000000001,66,75,3.09,US,1681940353
217,sharlyk,52.9167,54.75,7.910000000000025,48,27,2.5,RU,1681940353
218,awjilah,29.1081,21.2869,18.100000000000023,39,0,4.26,LY,1681940353
219,taulaga,-11.0553,-171.0883,28.230000000000018,72,81,4.14,AS,1681940353
220,el granada,37.5027,-122.4694,18.840000000000032,50,20,6.17,US,1681940355
221,tindouf,27.6711,-8.1474,18.78000000000003,50,26,9.94,DZ,1681940073
222,qui nhon,13.7667,109.2333,26.27000000000004,75,0,2.28,VN,1681940355
223,vodnyy,63.5046,53.4095,-5.139999999999986,95,94,1.98,RU,1681940356
224,bima,-8.4667,118.7167,24.410000000000025,93,94,2.08,ID,1681940356
225,bikenibeu village,1.3673,173.1241,29.980000000000018,74,40,4.63,KI,1681940356
226,purpe,64.4803,76.6897,-5.829999999999984,97,100,2.4,RU,1681940357
227,bontang,0.1333,117.5,26.08000000000004,84,100,0.57,ID,1681940357
228,saldanha,-33.0117,17.9442,14.03000000000003,84,100,6.13,ZA,1681940357
229,sosnovyy bor,59.9,29.1167,2.0200000000000387,89,47,2.41,RU,1681940358
230,karlskrona,56.1616,15.5866,6.25,72,2,8.51,SE,1681940359
231,aasiaat,68.7098,-52.8699,-12.079999999999984,86,68,1.94,GL,1681940360
232,zaragoza,41.6561,-0.8773,19.25,55,0,4.12,ES,1681940362
233,gadzhiyevo,69.2551,33.3362,3.090000000000032,90,100,9.71,RU,1681940362
234,conceicao da barra,-18.5933,-39.7322,25.74000000000001,85,81,2.72,BR,1681940362
235,pangai,-19.8,-174.35,26.060000000000002,94,75,7.72,TO,1681940363
236,pangobilian,8.8011,117.8594,26.860000000000014,83,97,1.56,PH,1681940364
237,udachny,66.4167,112.4,-16.739999999999952,100,99,1.77,RU,1681940364
238,san martin,-33.081,-68.4681,25.30000000000001,22,8,3.42,AR,1681940365
239,ouani,-12.1322,44.4258,27.27000000000004,79,98,2.83,KM,1681940365
240,natal,-5.795,-35.2094,29.360000000000014,83,20,5.14,BR,1681940366
241,buinsk,54.95,48.2833,8.950000000000045,75,95,1.88,RU,1681940367
242,laascaanood,8.4774,47.3597,25.33000000000004,59,99,5.17,SO,1681940367
243,tual,-5.6667,132.75,28.24000000000001,72,43,4.68,ID,1681940367
244,ghat,24.9647,10.1728,25.04000000000002,12,1,4.62,LY,1681940367
245,nemuro,43.3236,145.575,4.300000000000011,89,86,2.49,JP,1681940369
246,waslala,13.2333,-85.3833,29.960000000000036,48,98,0.23,NI,1681940369
247,doiwala,30.1833,78.1167,20.430000000000007,68,100,3.18,IN,1681940370
248,north battleford,52.7834,-108.2847,0.05000000000001137,74,100,6.69,CA,1681940371
249,muynoq,43.7683,59.0214,11.439999999999998,46,100,5.05,UZ,1681940371
250,remire-montjoly,4.9167,-52.2667,25.02000000000004,94,100,1.54,GF,1681940372
251,lihue,21.9789,-159.3672,27.08000000000004,66,75,3.09,US,1681940372
252,kempsey,-31.0833,152.8333,16.640000000000043,87,75,0.89,AU,1681940373
253,dudinka,69.4058,86.1778,-23.359999999999985,100,97,2.28,RU,1681940373
254,georgetown,5.4112,100.3354,27.960000000000036,94,40,4.12,MY,1681940317
255,kodiak,57.79,-152.4072,5.730000000000018,65,100,1.54,US,1681940375
256,sokoni,-6.4333,39.55,26.140000000000043,86,99,5.53,TZ,1681940376
257,nassjo,57.6531,14.6968,5.510000000000048,66,1,3.49,SE,1681940376
258,vilyuchinsk,52.9306,158.4028,5.150000000000034,87,100,3.19,RU,1681940379
259,bumba,2.1833,22.4667,23.720000000000027,80,98,1.0,CD,1681940379
260,manismata,-2.4667,111.0333,23.25,99,28,1.17,ID,1681940379
261,kas,36.2018,29.6377,14.120000000000005,67,0,4.38,TR,1681940380
262,benjamin constant,-4.3831,-70.0311,28.03000000000003,78,20,2.57,BR,1681940380
263,kudymkar,59.0173,54.656,1.6200000000000045,68,7,1.59,RU,1681940380
264,flying fish cove,-10.4217,105.6791,27.03000000000003,77,83,8.04,CX,1681940380
265,tidjikja,18.5564,-11.4271,30.730000000000018,15,75,3.79,MR,1681940383
266,salinopolis,-0.6136,-47.3561,25.090000000000032,89,99,1.74,BR,1681940383
267,questembert,47.6667,-2.4667,14.460000000000036,76,0,3.09,FR,1681940384
268,banyuwangi,-8.2325,114.3576,23.960000000000036,95,43,0.98,ID,1681940385
269,lapa,-25.7697,-49.7158,13.270000000000039,67,5,4.33,BR,1681940387
270,port lincoln,-34.7333,135.8667,14.879999999999995,69,97,2.97,AU,1681940387
271,luderitz,-26.6481,15.1594,15.370000000000005,81,92,2.6,NA,1681940388
272,vizinga,61.0749,50.1031,-0.23999999999995225,96,27,1.97,RU,1681940389
273,nuuk,64.1835,-51.7216,-0.6599999999999682,80,75,4.12,GL,1681940390
274,del rio,29.3627,-100.8968,32.06,51,75,8.23,US,1681940390
275,newman,37.3138,-121.0208,18.460000000000036,39,2,6.26,US,1681940391
276,comodoro rivadavia,-45.8667,-67.5,23.920000000000016,33,0,9.26,AR,1681940391
277,sandur,15.1,76.55,24.220000000000027,72,0,2.72,IN,1681940392
278,weno,7.4515,151.8468,26.970000000000027,89,100,4.12,FM,1681940392
279,yemva,62.59,50.8594,-0.5199999999999818,90,93,1.79,RU,1681940392
280,kievka,50.2619,71.5514,-3.3899999999999864,80,9,2.79,KZ,1681940393
281,tazacorte,28.629,-17.9293,19.54000000000002,84,100,3.09,ES,1681940393
282,i-n-salah,27.1935,2.4607,28.30000000000001,16,4,3.27,DZ,1681940394
283,nirgua,10.1553,-68.5663,23.560000000000002,67,93,2.23,VE,1681940394
284,vilhena,-12.7406,-60.1458,21.120000000000005,100,75,5.14,BR,1681940394
285,abqaiq,25.9371,49.6776,24.480000000000018,37,11,2.87,SA,1681940395
286,zagora,30.3484,-5.8365,22.33000000000004,34,29,2.47,MA,1681940395
287,pisco,-13.7,-76.2167,25.03000000000003,65,0,7.72,PE,1681940395
